"personId","personName","gender","birthDate","lastName","firstName","countryOfCitizenship","age"
"1689","Maike Oberwelland-Height","F","1963-08-08 00:00:00","Oberwelland-Height","Maike","Germany","60"
"1690","Nihat Ozdemir","M","1950-04-05 00:00:00","Ozdemir","Nihat","Turkey","73"
"1691","Benjamin Zhengmin Pan & family","M","1969-12-01 00:00:00","Pan","Benjamin Zhengmin","China","54"
"1692","Pierre Karl Péladeau","M","1961-10-16 00:00:00","Péladeau","Pierre Karl","Canada","62"
"1693","Ronald Perelman","M","1943-01-01 00:00:00","Perelman","Ronald","United States","80"
"1694","Olivier Pomel","M","1977-03-26 00:00:00","Pomel","Olivier","France","46"
"1695","Krit Ratanarak","M","1946-04-19 00:00:00","Ratanarak","Krit","Thailand","77"
"1696","Vinod Saraf","M","1952-06-16 00:00:00","Saraf","Vinod","India","71"
"1697","Karin Schick","F","1983-08-01 00:00:00","Schick","Karin","Germany","40"
"1698","Anatoly Sedykh","M","1964-11-28 00:00:00","Sedykh","Anatoly","Russia","59"
"1699","Genhuo Shao","M","1965-07-29 00:00:00","Shao","Genhuo","China","58"
"1700","Shen Xiqiang & family","M","1948-03-02 00:00:00","Shen","Xiqiang","China","75"
"1701","S.D. Shibulal","M","1955-03-01 00:00:00","Shibulal","S.D.","India","68"
"1702","Suh Kyung-bae","M","1963-01-14 00:00:00","Suh","Kyung-bae","South Korea","60"
"1703","Bambang Sutantio","M","1958-12-26 00:00:00","Sutantio","Bambang","Indonesia","65"
"1704","Sze Man Bok","M","1950-01-01 00:00:00","Sze","Man Bok","China","73"
"1705","Jim Thompson","M","1940-01-14 00:00:00","Thompson","Jim","United States","83"
"1706","Tran Dinh Long","M","1961-01-01 00:00:00","Tran Dinh","Long","Vietnam","62"
"1707","Alan Trefler","M","1956-03-10 00:00:00","Trefler","Alan","United States","67"
"1708","Riaz Valani","M","1976-09-01 00:00:00","Valani","Riaz","United States","47"
"1709","Pieter van der Does","M","1969-05-01 00:00:00","van der Does","Pieter","Netherlands","54"
"1710","Martin Viessmann","M","1953-10-10 00:00:00","Viessmann","Martin","Germany","70"
"1711","Nikil Viswanathan","M","1987-10-16 00:00:00","Viswanathan","Nikil","United States","36"
"1712","Todd Wagner","M","1960-08-02 00:00:00","Wagner","Todd","United States","63"
"1713","Evan Williams","M","1972-03-31 00:00:00","Williams","Evan","United States","51"
"1714","Kie Chie Wong","M","1948-04-04 00:00:00","Wong","Kie Chie","Malaysia","75"
"1715","Thomas Wu","M","1950-04-11 00:00:00","Wu","Thomas","Taiwan","73"
"1716","Wu Yingming","M","1967-01-01 00:00:00","Wu","Yingming","China","56"
"1717","Amy Wyss","F","1971-01-01 00:00:00","Wyss","Amy","United States","52"
"1718","Yan Zhi","M","1972-07-01 00:00:00","Yan","Zhi","China","51"
"1719","Yoshiaki Yoshida","M","1941-01-31 00:00:00","Yoshida","Yoshiaki","Japan","82"
"1720","Alan Zekelman","M","1962-10-01 00:00:00","Zekelman","Alan","Canada","61"
"1721","Zhang Li","M","1953-01-01 00:00:00","Zhang","Li","China","70"
"1722","Amy Adams Strunk","F","1955-09-29 00:00:00","Adams Strunk","Amy","United States","68"
"1723","Marc Andreessen","M","1971-07-09 00:00:00","Andreessen","Marc","United States","52"
"1724","Giovanni Arvedi","M","1937-08-28 00:00:00","Arvedi","Giovanni","Italy","86"
"1725","Lesley Bamberger","M","1965-06-03 00:00:00","Bamberger","Lesley","Netherlands","58"
"1726","Bang Si-hyuk","M","1972-08-09 00:00:00","Bang","Si-hyuk","South Korea","51"
"1727","David Booth","M","1946-01-01 00:00:00","Booth","David","United States","77"
"1728","Jim Breyer","M","1961-07-26 00:00:00","Breyer","Jim","United States","62"
"1729","Chen Kaichen","M","2014-06-07 00:00:00","Chen","Kaichen","China","9"
"1730","Kommer Damen","M","1944-03-30 00:00:00","Damen","Kommer","Netherlands","79"
"1731","Carl DeSantis","M","1939-07-19 00:00:00","DeSantis","Carl","United States","84"
"1732","Marek Dospiva","M","1969-07-18 00:00:00","Dospiva","Marek","Czech Republic","54"
"1733","Keith Dunleavy & family","M","1969-06-25 00:00:00","Dunleavy","Keith","United States","54"
"1734","John Elkann","M","1976-01-04 00:00:00","Elkann","John","Italy","47"
"1735","Francois Feuillet & family","M","1949-01-01 00:00:00","Feuillet","Francois","France","74"
"1736","Yasuhiro Fukushima","M","1947-08-18 00:00:00","Fukushima","Yasuhiro","Japan","76"
"1737","Mario Gabelli","M","1942-03-31 00:00:00","Gabelli","Mario","United States","81"
"1738","Rolf Gerling","M","1954-12-15 00:00:00","Gerling","Rolf","Germany","69"
"1739","John Goff","M","1955-08-26 00:00:00","Goff","John","United States","68"
"1740","Alexandre Grendene Bartelle","M","1950-01-23 00:00:00","Grendene Bartelle","Alexandre","Brazil","73"
"1741","Gerry Harvey","M","1939-09-18 00:00:00","Harvey","Gerry","Australia","84"
"1742","He Zhaoxi","M","1974-01-01 00:00:00","He","Zhaoxi","China","49"
"1743","William Heinecke","M","1949-06-04 00:00:00","Heinecke","William","Thailand","74"
"1744","Jay Hennick","M","1957-01-20 00:00:00","Hennick","Jay","Canada","66"
"1745","Ilkka Herlin","M","1959-01-01 00:00:00","Herlin","Ilkka","Finland","64"
"1746","Asok Kumar Hiranandani","M","1954-11-28 00:00:00","Hiranandani","Asok Kumar","Singapore","69"
"1747","Hal Jackman","M","1932-06-10 00:00:00","Jackman","Hal","Canada","91"
"1748","Pavan Jain","M","1951-05-17 00:00:00","Jain","Pavan","India","72"
"1749","Keeree Kanjanapas","M","1950-10-18 00:00:00","Kanjanapas","Keeree","Thailand","73"
"1750","Osman Kibar","M","1971-04-01 00:00:00","Kibar","Osman","United States","52"
"1751","Kim Chang-soo","M","1961-04-01 00:00:00","Kim","Chang-soo","South Korea","62"
"1752","Kim Jung-min","F","2002-01-01 00:00:00","Kim","Jung-min","South Korea","21"
"1753","Kim Jung-youn","F","2004-01-01 00:00:00","Kim","Jung-youn","South Korea","19"
"1754","Mustafa Kucuk","M","1963-06-03 00:00:00","Kucuk","Mustafa","Turkey","60"
"1755","Christopher Kwok","M","1986-04-01 00:00:00","Kwok","Christopher","Hong Kong","37"
"1756","Edward Kwok","M","1981-04-01 00:00:00","Kwok","Edward","Hong Kong","42"
"1757","Lai Jianfa","M","1969-04-21 00:00:00","Lai","Jianfa","China","54"
"1758","Lau Cho Kun","M","1936-01-10 00:00:00","Lau","Cho Kun","Malaysia","87"
"1759","Alexis Lê-Quôc","M","1974-11-14 00:00:00","Lê-Quôc","Alexis","United States","49"
"1760","Lei Jufang","F","1953-01-03 00:00:00","Lei","Jufang","China","70"
"1761","James Leininger","M","1945-03-30 00:00:00","Leininger","James","United States","78"
"1762","Xuhui Li","F","1968-06-15 00:00:00","Li","Xuhui","China","55"
"1763","Jimmy John Liautaud","M","1964-01-12 00:00:00","Liautaud","Jimmy John","United States","59"
"1764","Lin Lairong & family","M","1968-08-09 00:00:00","Lin","Lairong","China","55"
"1765","Lu Di","M","1975-10-15 00:00:00","Lu","Di","China","48"
"1766","Palmer Luckey","M","1992-09-19 00:00:00","Luckey","Palmer","United States","31"
"1767","Duncan MacMillan","M","1937-12-17 00:00:00","MacMillan","Duncan","United States","86"
"1768","Yusaku Maezawa","M","1975-11-22 00:00:00","Maezawa","Yusaku","Japan","48"
"1769","Ilson Mateus & family","M","1963-02-06 00:00:00","Mateus","Ilson","Brazil","60"
"1770","Meng Qingshan & family","M","1948-11-17 00:00:00","Meng","Qingshan","China","75"
"1771","Alberto Palatchi","M","1949-06-26 00:00:00","Palatchi","Alberto","Spain","74"
"1772","Mrudula Parekh","F","1948-01-01 00:00:00","Parekh","Mrudula","India","75"
"1773","Dragos Paval","M","1966-06-22 00:00:00","Paval","Dragos","Romania","57"
"1774","Jorge Perez","M","1949-10-17 00:00:00","Perez","Jorge","United States","74"
"1775","Dmitry Pumpyansky","M","1964-03-22 00:00:00","Pumpyansky","Dmitry","Russia","59"
"1776","Jinsheng Ren & family","M","1963-01-01 00:00:00","Ren","Jinsheng","China","60"
"1777","Brian Roberts","M","1959-06-28 00:00:00","Roberts","Brian","United States","64"
"1778","Joe Rogers, Jr.","M","1946-12-02 00:00:00","Rogers","Joe","United States","77"
"1779","Ruan Shuilong & family","M","1935-12-01 00:00:00","Ruan","Shuilong","China","88"
"1780","Paul Saville","M","1955-12-14 00:00:00","Saville","Paul","United States","68"
"1781","Ivan Savvidis & family","M","1959-03-27 00:00:00","Savvidis","Ivan","Russia","64"
"1782","Keiichi Shibahara","M","1964-10-09 00:00:00","Shibahara","Keiichi","Japan","59"
"1783","Rajju Shroff","M","1933-10-20 00:00:00","Shroff","Rajju","India","90"
"1784","Sun Huaiqing & family","M","1969-10-02 00:00:00","Sun","Huaiqing","China","54"
"1785","Alain Taravella","M","1948-01-01 00:00:00","Taravella","Alain","France","75"
"1786","Jonathan Tisch","M","1953-12-07 00:00:00","Tisch","Jonathan","United States","70"
"1787","Kenneth Tuchman","M","1959-10-23 00:00:00","Tuchman","Kenneth","United States","64"
"1788","Wang Chou-hsiong","M","1941-01-01 00:00:00","Wang","Chou-hsiong","Taiwan","82"
"1789","Wang Minwen","M","1963-11-01 00:00:00","Wang","Minwen","China","60"
"1790","Tom Werner","M","1950-04-12 00:00:00","Werner","Tom","United States","73"
"1791","Stephen Winn","M","1946-09-12 00:00:00","Winn","Stephen","United States","77"
"1792","Ian Wood & family","M","1942-07-21 00:00:00","Wood","Ian","United Kingdom","81"
"1793","Wu Lanlan & family","F","1974-01-01 00:00:00","Wu","Lanlan","China","49"
"1794","Xu Bingzhong","M","1974-01-01 00:00:00","Xu","Bingzhong","China","49"
"1795","Yang Xuegang","M","1965-02-01 00:00:00","Yang","Xuegang","China","58"
"1796","Vladimir Yevtushenkov","M","1948-09-25 00:00:00","Yevtushenkov","Vladimir","Russia","75"
"1797","David Zalik","M","1974-02-02 00:00:00","Zalik","David","United States","49"
"1798","Zhang Xiaojuan","F","1969-10-01 00:00:00","Zhang","Xiaojuan","China","54"
"1799","Zheng Xiaodong","M","1964-03-01 00:00:00","Zheng","Xiaodong","China","59"
"1800","Zhong Ruonong & family","F","1962-10-30 00:00:00","Zhong","Ruonong","China","61"
"1801","Noubar Afeyan","M","1962-07-25 00:00:00","Afeyan","Noubar","United States","61"
"1802","Syed Mokhtar AlBukhary","M","1951-12-12 00:00:00","AlBukhary","Syed Mokhtar","Malaysia","72"
"1803","Herbert Allen, Jr. & family","M","1940-03-05 00:00:00","Allen","Herbert","United States","83"
"1804","Vasily Anisimov","M","1951-09-19 00:00:00","Anisimov","Vasily","Russia","72"
"1805","Clifford Asness","M","1966-10-17 00:00:00","Asness","Clifford","United States","57"
"1806","Louis Bacon","M","1956-07-25 00:00:00","Bacon","Louis","United States","67"
"1807","Bai Baokun","M","2018-10-16 00:00:00","Bai","Baokun","China","5"
"1808","Alex Birkenstock","M","1968-11-18 00:00:00","Birkenstock","Alex","Germany","55"
"1809","Christian Birkenstock","M","1972-09-21 00:00:00","Birkenstock","Christian","Germany","51"
"1810","Josef Boquoi & family","M","1934-01-01 00:00:00","Boquoi","Josef","Germany","89"
"1811","Cai Huabo","M","1976-01-01 00:00:00","Cai","Huabo","China","47"
"1812","Chen Tianshi","M","1985-01-01 00:00:00","Chen","Tianshi","China","38"
"1813","Chen Yung-tai","M","1936-01-20 00:00:00","Chen","Yung-tai","Taiwan","87"
"1814","Chey Tae-won","M","1960-12-03 00:00:00","Chey","Tae-won","South Korea","63"
"1815","Ivan Chrenko","M","1967-06-27 00:00:00","Chrenko","Ivan","Slovakia","56"
"1816","Robert Clark","M","1959-01-30 00:00:00","Clark","Robert","United States","64"
"1817","Jack Cockwell","M","1941-01-12 00:00:00","Cockwell","Jack","Canada","82"
"1818","Tench Coxe","M","1958-01-14 00:00:00","Coxe","Tench","United States","65"
"1819","Jim Crane","M","1954-01-17 00:00:00","Crane","Jim","United States","69"
"1820","Norbert Dentressangle","M","1954-07-09 00:00:00","Dentressangle","Norbert","France","69"
"1821","Jamie Dimon","M","1956-03-13 00:00:00","Dimon","Jamie","United States","67"
"1822","Daniel Dines","M","1972-01-01 00:00:00","Dines","Daniel","Romania","51"
"1823","Alfredo Egydio Arruda Villela Filho","M","1969-11-18 00:00:00","Egydio Arruda Villela Filho","Alfredo","Brazil","54"
"1824","Gary Fegel","M","1974-01-01 00:00:00","Fegel","Gary","Switzerland","49"
"1825","William Foley, II.","M","1944-12-29 00:00:00","Foley","William","United States","79"
"1826","Richard Fortin","M","1948-09-01 00:00:00","Fortin","Richard","Canada","75"
"1827","Gao Yi & family","M","1968-10-25 00:00:00","Gao","Yi","China","55"
"1828","Giammaria Giuliani","M","1978-02-20 00:00:00","Giuliani","Giammaria","Switzerland","45"
"1829","Bill Gross","M","1944-04-13 00:00:00","Gross","Bill","United States","79"
"1830","Sue Gross","F","1950-02-17 00:00:00","Gross","Sue","United States","73"
"1831","Irving Grousbeck & family","M","1934-07-20 00:00:00","Grousbeck","Irving","United States","89"
"1832","Timothy Headington","M","1950-04-24 00:00:00","Headington","Timothy","United States","73"
"1833","Ilona Herlin","F","1965-01-01 00:00:00","Herlin","Ilona","Finland","58"
"1834","David Hoffmann","M","1952-08-07 00:00:00","Hoffmann","David","United States","71"
"1835","Stanley Hubbard","M","1933-05-28 00:00:00","Hubbard","Stanley","United States","90"
"1836","Hui Lin Chit","M","1953-06-16 00:00:00","Hui","Lin Chit","China","70"
"1837","Tianjiang Jia & family","M","1962-07-01 00:00:00","Jia","Tianjiang","China","61"
"1838","Zhaobai Jiang","M","1963-08-17 00:00:00","Jiang","Zhaobai","China","60"
"1839","Sergei Katsiev","M","1958-01-11 00:00:00","Katsiev","Sergei","Russia","65"
"1840","Kim Jae-young","M","1973-11-01 00:00:00","Kim","Jae-young","South Korea","50"
"1841","Randal J. Kirk","M","1954-03-01 00:00:00","Kirk","Randal J.","United States","69"
"1842","William Koch","M","1940-05-03 00:00:00","Koch","William","United States","83"
"1843","Pyotr Kondrashev","M","1949-07-16 00:00:00","Kondrashev","Pyotr","Russia","74"
"1844","Eiichi Kuriwada","M","1946-10-10 00:00:00","Kuriwada","Eiichi","Japan","77"
"1845","Robert Langer","M","1948-08-29 00:00:00","Langer","Robert","United States","75"
"1846","Anthony Langley","M","1954-12-02 00:00:00","Langley","Anthony","United Kingdom","69"
"1847","Marianna Latsis & family","F","1953-03-29 00:00:00","Latsis","Marianna","Greece","70"
"1848","Lee Yeow Seng","M","1978-01-01 00:00:00","Lee","Yeow Seng","Malaysia","45"
"1849","Li Sze Lim","M","1957-04-01 00:00:00","Li","Sze Lim","Hong Kong","66"
"1850","Li Wa","M","1966-01-01 00:00:00","Li","Wa","Hong Kong","57"
"1851","Li Weiwei","M","1977-01-01 00:00:00","Li","Weiwei","China","46"
"1852","Liang Qin & family","F","1971-10-26 00:00:00","Liang","Qin","China","52"
"1853","Vincent Lo","M","1948-04-01 00:00:00","Lo","Vincent","Hong Kong","75"
"1854","Terence (Terry) Matthews","M","1943-04-01 00:00:00","Matthews","Terence (Terry)","Canada","80"
"1855","Jim McKelvey","M","1965-10-19 00:00:00","McKelvey","Jim","United States","58"
"1856","P.N.C. Menon","M","1948-11-17 00:00:00","Menon","P.N.C.","Oman","75"
"1857","Massimo Moratti","M","1945-05-16 00:00:00","Moratti","Massimo","Italy","78"
"1858","Liora Ofer","F","1953-12-22 00:00:00","Ofer","Liora","Israel","70"
"1859","Stefan Pierer","M","1956-11-25 00:00:00","Pierer","Stefan","Austria","67"
"1860","Andreas Pohl","M","1964-07-28 00:00:00","Pohl","Andreas","Germany","59"
"1861","Reinfried Pohl, Jr.","M","1959-11-02 00:00:00","Pohl","Reinfried","Germany","64"
"1862","Michael Polsky","M","1949-01-01 00:00:00","Polsky","Michael","United States","74"
"1863","Francisco Jose Riberas Mera","M","1964-06-01 00:00:00","Riberas Mera","Francisco Jose","Spain","59"
"1864","Juan Maria Riberas Mera","M","1968-10-01 00:00:00","Riberas Mera","Juan Maria","Spain","55"
"1865","Andres Santo Domingo","M","1978-06-01 00:00:00","Santo Domingo","Andres","United States","45"
"1866","Sathien Sathientham","M","1954-04-20 00:00:00","Sathientham","Sathien","Thailand","69"
"1867","Shang Xiaobo & family","M","1974-03-30 00:00:00","Shang","Xiaobo","China","49"
"1868","Yuri Shefler","M","1967-09-10 00:00:00","Shefler","Yuri","Russia","56"
"1869","Evgeny (Eugene) Shvidler","M","1964-03-23 00:00:00","Shvidler","Evgeny (Eugene)","United States","59"
"1870","Ryan Smith","M","1978-06-28 00:00:00","Smith","Ryan","United States","45"
"1871","Zakhar Smushkin","M","1962-01-23 00:00:00","Smushkin","Zakhar","Russia","61"
"1872","Peter Sperling","M","1959-11-22 00:00:00","Sperling","Peter","United States","64"
"1873","Laurie Tisch","F","1951-02-19 00:00:00","Tisch","Laurie","United States","72"
"1874","Steven Tisch","M","1949-02-14 00:00:00","Tisch","Steven","United States","74"
"1875","Michael Tojner","M","1966-03-31 00:00:00","Tojner","Michael","Austria","57"
"1876","August Troendle","M","1956-01-01 00:00:00","Troendle","August","United States","67"
"1877","Sekar Vembu","M","1972-01-01 00:00:00","Vembu","Sekar","India","51"
"1878","Chris Wallin","M","1953-01-01 00:00:00","Wallin","Chris","Australia","70"
"1879","Wang Changtian","M","1965-04-26 00:00:00","Wang","Changtian","China","58"
"1880","Ning Wang & family","M","1987-01-01 00:00:00","Wang","Ning","China","36"
"1881","Scott Watterson","M","1955-05-18 00:00:00","Watterson","Scott","United States","68"
"1882","Dan Wilks","M","1956-05-30 00:00:00","Wilks","Dan","United States","67"
"1883","Alan Wilson","M","1940-10-28 00:00:00","Wilson","Alan","Australia","83"
"1884","Bruce Wilson","M","1946-04-19 00:00:00","Wilson","Bruce","Australia","77"
"1885","John Wilson","M","1937-12-31 00:00:00","Wilson","John","Australia","86"
"1886","Anthony Wood","M","1965-12-04 00:00:00","Wood","Anthony","United States","58"
"1887","Wu Ying","M","1964-04-16 00:00:00","Wu","Ying","China","59"
"1888","Wu Yulan","F","1969-08-26 00:00:00","Wu","Yulan","China","54"
"1889","Zhongyi Wu","M","1973-10-28 00:00:00","Wu","Zhongyi","China","50"
"1890","Xiang Guangming & family","M","1963-10-01 00:00:00","Xiang","Guangming","China","60"
"1891","Xue Xiangdong & family","M","1959-02-10 00:00:00","Xue","Xiangdong","China","64"
"1892","George Yancopoulos","M","1959-09-10 00:00:00","Yancopoulos","George","United States","64"
"1893","Steven Meng Yang & family","M","1982-05-01 00:00:00","Yang","Steven Meng","China","41"
"1894","Ye Fan & family","M","1971-01-01 00:00:00","Ye","Fan","China","52"
"1895","Yi Dasheng","M","1961-02-01 00:00:00","Yi","Dasheng","China","62"
"1896","Yu Lili","F","1968-01-01 00:00:00","Yu","Lili","China","55"
"1897","Zeng Kaitian","M","1975-01-01 00:00:00","Zeng","Kaitian","China","48"
"1898","Zhang Xuexin & family","M","1947-07-01 00:00:00","Zhang","Xuexin","China","76"
"1899","Yubai Zhang","M","1964-10-01 00:00:00","Zhang","Yubai","China","59"
"1900","Fredrik Österberg","M","1971-01-19 00:00:00","Österberg","Fredrik","Sweden","52"
"1901","Shiv Kishan Agrawal","M","1941-01-01 00:00:00","Agrawal","Shiv Kishan","India","82"
"1902","Aziz Akhannouch & family","M","1961-01-01 00:00:00","Akhannouch","Aziz","Morocco","62"
"1903","Hamdi Akin & family","M","1955-01-01 00:00:00","Akin","Hamdi","Turkey","68"
"1904","Nerio Alessandri","M","1961-04-08 00:00:00","Alessandri","Nerio","Italy","62"
"1905","Alexandra Andresen","F","1996-07-23 00:00:00","Andresen","Alexandra","Norway","27"
"1906","Katharina Andresen","F","1995-05-21 00:00:00","Andresen","Katharina","Norway","28"
"1907","Patricia Angelini Rossi","F","1954-04-05 00:00:00","Angelini Rossi","Patricia","Chile","69"
"1908","Mori Arkin","M","1952-09-24 00:00:00","Arkin","Mori","Israel","71"
"1909","Barbara Benetton","F","1969-07-02 00:00:00","Benetton","Barbara","Italy","54"
"1910","Angela Bennett","F","1944-04-01 00:00:00","Bennett","Angela","Australia","79"
"1911","Zadik Bino & family","M","1944-01-01 00:00:00","Bino","Zadik","Israel","79"
"1912","Paolo Bulgari","M","1937-09-08 00:00:00","Bulgari","Paolo","Italy","86"
